,Artist Name,Album,Track Name,Track Duration,Is_Explicit,Release Year,Lyrics
42,21 Savage,Her Loss,Treacherous Twins,180098,True,2022-11-04,"Can we try to make up for the lonely daze?
I love you, baby, come with me (Yeah)
Tonight I'm gonna make you stay (Uh, yeah)

You my treacherous lil' twin, and you know that we locked in
And I love you like my kin, it's whatever for you
I go up and down that road, I go anywhere you go
When you tell me life is good, I want better for you (Yeah)

You my twin
You my twin, you my treacherous lil' twin
You my twin, you my treacherous lil' twin
You my twin, you my treacherous lil' twin

Yeah, fuck what they say
Fuck what they— (Uh, yeah) Fuck what they— (Uh, yeah)
Fuck what they say
Five hundrеd million out the face, feel like K.K. 
And I know thе city that we from not a safe place
But I know you ridin' with your twin 'til we fade away
We used to have nothin' to our names, still had great days
Always kept me umbrellaed up when the rain came
You tell me you want somethin', I would tell you, ""Same, same""
Now when we come through inside this bitch they gotta make way
Twistin' up my fingers for my twin
You was always on go for the drama, dawg
I would toe tag somebody for your mama, dawg
And they block disappeared, that's some karma, dawg
You say you a dawg, then ruff, nigga, I'm a dawg
When I need a friend, you my best friend
When I need a friend, you my only friend (Yeah)
You might also like
You my twin
You my twin, you my treacherous lil' twin
You my twin, you my treacherous lil' twin
You my twin (What?)
When I need a friend, you my only friend (Mhm)

Who can I depend on like you? No one (What?)
In the bed, she get wicked, with her parents she be wholesome (Woah)
I don't show ID at clubs, 'cause they know that I'm 21 (Woah, 21)
Who would do the things we do for each other? Nigga, no one (Woah)
Would you die for me?
Would you go at niggas necks like a tie for me?
Do the time for a crime you didn't do for me?
Or do a crime at a time when it was loose for me?

I wanna tell you how I feel when I'm loaded (Oh)
I would lay somethin' down for you
I would clear a whole town for you
Spray the whole hundred round for you
Twistin' all my fingers for my dawg

You my treacherous lil' twin, and you know that we locked in
And I love you like my kin, it's whatever for you
I go up and down that road, I go anywhere you go
When you tell me life is good, I want better for you (Yeah)
You my twin
You my twin, you my treacherous lil' twin
You my twin, you my treacherous lil' twin
You my twin, you my treacherous lil' twin6Embed"
43,21 Savage,Her Loss,Circo Loco,236795,True,2022-11-04,"One more—

I been blowin' through the money like it grow on trees
I been fuckin' on a French bitch, c'est la vie
I just put 'em on a jet, now they all Italian
Way I'm dressin' tell I been to a thousand islands
This bitch lie 'bout gettin' shots, but she still a stallion
She don't even get the joke, but she still smilin'
Every night late night like I'm Jimmy Fallon
Cro shoot from anywhere like he Ray Allen
Crodie, turn me up
Crodie, turn me up
Crodie, turn me up
Got a fur on in Tampa, got me burnin' up
Shorty say she graduated, she ain't learn еnough
Play your album, track one, 'kay, I heard enough
Girl, thе driver downstairs, better hurry up
Savage got a new stick he wanna dirty up
Touch down in NY, tear the Mercer up (One more—)
Ayy, Bottega shades with the grey tints
Introduce me to her nigga, yeah, it make sense
Gotta put her on the team, got a great bench
Linking with the opps, bitch, I did that shit for J Prince
Bitch, I did it for the mob ties
Feel like seventeen, two Percs, frog eyes
And I never been the one to go apologize
Me, I'd rather hit 'em up one more time
Ayy, known the girl for six months, dinner up at my place
But I got these diamonds on my neck, so it's a blind date
All my niggas on the roads raising up the crime rate
Your name not ringin' out here, it's on vibrate
And she took a score, now shorty gotta hydrate
And he did some dirt, now my crodie gotta migrate
Prolly won't see him for some years, when I do, though (One more—)
Turn me up
Crodie, turn me up
Crodie, turn me up
Ayy, Crodie, turn me
Ayy, yeah, what? Crodie, turn me, what?
You might also like
(21) In a droptop Benz like it's '03
(21) Had the shooters aim down from the nosebleeds
(21) Gotta get this passport, keep my nose clean (One more—)
Bitch tried to burn me up
Keep a Magnum tucked (Yeah)
I'll never slip (Never)
SF90 rims red like a poker chip (Pussy)
Rich as hell, still hood, in the Stroker's VIP (Pussy)
Pink slip in the glove for the ownership (21)
Limpin' with the .30 on like a broke hip (21)
Red flag giving blood on some donor shit (On God)
All the opps get a bullet on some Oprah shit (One more—)
Went from Angell Town Estate to a big estate
Prolly woulda had a zombie on me if I woulda stayed (21)
Still a caught a case if I woulda stayed (Facts)
I been thuggin' all my life, that's just how I play it (Facts)
Still posted in the A where niggas fear me
Still gotta see the Gunners win Premier League (21)
Still gotta keep a gun that's always near me
And I'm down to hit 'em up

One more time
Hit my line, you know that head was great
Oh, yeah, alright, don't do romancin'
One more time, you gotta run the fades
Oh, yeah, alright
One more time
One more—
One more—
One more time19Embed"
44,21 Savage,Her Loss,Pussy & Millions (feat. Travis Scott),242026,True,2022-11-04,"I been out late night creepin', tryna slide on bitches
Posted up with the militia
Niggas ain't switchin', mind on missions
Mind on pussy and millions, mind on pussy and millions
I'm tryna call a sex symbol to eat my kids up
They say more money, more problems (Will)
Bring on the problems (Will)
Bring on the problems (Will)
Bring on the motherfuckin' problems
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin' problems, ayy

Braided up at Matsuhisa
Hit 'em then I get amnesia
Life ain't gettin' any easier
Flaca, Flacasita
I know that I'm not in love, she don't love me either
It's just hard to find the love, this shit keep on gettin' deeper
Who said it's cheaper to keep her?
I'd rather release her
Body and give it away like a feature
You know the procedure
Niggas is praying to God so we stay with the sweeper
I'm reppin' 4L and my twinny so treacherous introduce y'all to the leader
You might also like
Come to me with all the smoke
I like the money, for sure
But I love the hustle the most
She pretty, she show off her toes
And my Pateks, they came with a pole
Know this money bring envy and jealousy
I'm like, ""Fuck it, I want me some more""
Hit her from the back, she bent up
Playin' with the money, get spent up
Chains on my neck, no Kente
You the type of girl I pay rent for
Suck it in the car, that's what the tint for
Bought me a plane, not a sprinter
Quarter-million dollars on her dental
She say I'm a stepper, but gentle

I been out late night creepin', tryna slide on bitches
Posted up with the militia
Niggas ain't switchin', mind on missions
Mind on pussy and millions, mind on pussy and millions
I'm tryna call a sex symbol to eat my kids up
They say more money, more problems (Will)
Bring on the problems (Will)
Bring on the problems (Will)
Bring on the motherfuckin' problems
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin'
Only signin' the gang
We the new Lucian Grainge
Bring on the rings (Yeah)
Her MJ thing, I'm talkin' a Brady thing
I'm off of the juice, never Canseco the mix
Rockin' the braids, not the twists
Full puff, he can't comb
Not actin' like Christians in here
But Christian Dior in they homes, the bigger we get
Gotta thank God for this, I got a lot that I give
I be handin' out gifts like the Christmas on twenty-fifth
Hidin' the twenties inside of the twenty-inch
Said I would buy the jet 'fore I could 'fford this shit
Now I got the jet, building the landing strip
In the back of the crib, I record the hits
In the front of the crib they valet the whips
(How many whips I need? Let's go)
Breakin', breakin' the records, more money, more problems
They come with the status
Runnin' through customs when you run the atlas
I got accustomed, accustomed the fastest
I'm talkin' 'bout fabrics, I'm talkin' 'bout mattress
I never sleep, though I sleep with a baddie
I'm movin' deep 'cause that's just how it's happenin' (Ooh)
If you come out, just be ready for action (La Flame)
Just needed some time
I settled my time, now they see the signs
You didn't leave me solo, right here, all alone
You held it down for me, right on my own (Ooh)
Young nigga get it, just try to get home
I got a rolodex all on my phone and it's still wrong
I been out late night creepin', tryna slide on bitches
Posted outside with militia
Niggas ain't switchin', mind on mission
Mind on pussy and billions, mind on pussy and billions
And you know I got a sex symbol, that eat my kids, uh
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin' problems
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin'—11Embed"
45,21 Savage,Her Loss,Broke Boys,225439,True,2022-11-04,"
Yeah, ayy
Hop in that bitch and I start the V
Snakes in the grass so they harder to see
My brother would give up his life to the O
He told me he gon' be a martyr for me
Said that she ready to come to the 6ix
I hit up Pauleen, the charter, the P
Ain't really lead but I'm back in (Back in), I'm back in (Back in), I'm back in (Back in)
I'm ridin' around in Atlanta with Sav
'Cause that nigga been goin' harder than me
Nothin' had changed, I'm just harder to please
Ferrari is makin' an SUV
We ain't got a choice, we orderin' these
Shout out Noel for recordin' the V's

He know where this shit 'bout to go, 'cause nobody touchin' the flow
They say you alone at the top, but it's gotta be lonely below
You boys gettin' ready to diss, but don't even mention the O
And don't even mention a foe unless you boys tryna go broke

Woah, I got more stripes than Adidas
(Yeah, I got the stripes, but fuck Adidas, nigga)
I don't chase bitches, I leave 'em
(Hoes screamin' like I'm Justin Bieber, nigga)
I don't get mad, I get even
(Hit you niggas like a buzzer beater, nigga)
I don't get mad, I get even
(Hit you niggas then you gone)
Woah, all that foundation she wearing, she think she QC
Tellin' all my sneaky links you with me
You must be Coach K 'cause you ain't P
I'm on a Jet like my last name Li
Two sticks in my hand like I'm playin' the Wii
G Block Babies will spank you for free
We rough niggas up, now they beggin' for peace (G Block Babies)
Steppin' on shit, I done fractured my toe
Born in October, I'm so OVO
Halloween come and he want to dress up but he don't need no costume, I'm turnin' him ghost
She called me mucus, I stay in her throat
Stick hit that boy, got his ass hittin' notes
My niggas wear masks so—
You might also like
You know where this shit 'bout to go, 'cause nobody touchin' the flow
They say you alone at the top, but it's gotta be lonely below
You boys gettin' ready to diss, but don't even mention the O
And don't even mention a foe unless you boys tryna go broke


Ah damn, man, you niggas is the worst
Savage snatch you out ya crib, then drop you in a hearse
Baby, please, when we nervous, stop reachin' in your purse
Nigga went and bought a house when he coulda bought a verse
Niggas dumb as fuck, imagine if I did that stupid shit when I was comin' up
My crib feel like a hedge fund, I be in here just thumbin' up
Know I'm SN1, 'til I'm done fuckin' London up
Niggas make me nauseous, I had enough of broke boys
I can't talk to broke boys, yeah, I can't talk to broke boys
I can't talk to broke boys, I can't talk to broke boys, wait, yeah
I can't talk to broke boys, I can't talk to broke boys, wait
All you niggas make me sick
All you niggas rappin' 'bout the bricks and the licks
Then I hear in real life you livin' with your bitch
I can't talk to broke boys, I can't talk to broke boys
I can't talk to broke boys
I don't want no convo I don't got no time for
Niggas postin' mansion, livin' in a condo
Y'all be make believin', I can't not relate to you
I can't talk to broke boys, I can't talk to broke boys
I cannot believe y'all was dissin' on the old boy
I can't even think on how you came up with that flow, boy
Please talk to someone else 'cause I can't talk to broke boy
I can't talk to broke boy, I can't talk to broke boys, I can't talk to broke boys
I can't talk to broke boys, nah, nah, I can't talk to broke boys, I can't talk to—
That nigga's crazy11Embed"
46,21 Savage,Her Loss,Middle of the Ocean,356389,True,2022-11-04,"Power
The money and the fame make a monster
A monster
Power
The money and the fame make a monster
A monster
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, oh
Yeah, yeah, yeah, oh

Feelin' so good, might smoke somethin' (Ayy)
Hit it so good, might choke somethin' (Ayy)
Might pull out, the game so weak
Fuck it, you can go and have both of 'em
Zone 6 nigga, I come from
Neighborhood soundin' like, ""Pop, pop"" (Pop, pop)
Pick 'em up, roll 'em out
All of that drip drip there got young boy drop drop (Drop drop)
Ayy ayy (Ayy ayy), oh (Oh)
Where that money go? (Go)
I was livin' fast (Fast)
They gon' watch 'em slow ('Em slow)
All these niggas got six figures, they won't miss an O (O)
I'm gon' shoot they baby mama if I got the pole, oh, ayy (Ayy)
Bodyguards goin' through customs (Customs)
Both of them boys got handguns
'Cause most of your friends, can't trust 'em
Clout chasin' (Clout chasin')
Let me truth on the verse (Yeah)
If they paid you to do it, you don't gotta ask what you worth
Me and Savage, we came from the dirt
If you rappin' for money, you silly
This shit ain't a milli', this shit is a hundred
The industry savage and most of you average
Ain't 'fraid of no static, I'm bustin', I'm bustin'
He might be an addict, he drinkin' that 'Tussin
He know where you live, where you work, do you trust him? (Nope)
You might also like
Power
The money and the fame make a monster
A monster
Power
The money and the fame make a monster
A monster (Low blow)

She below the belt, that's a low blow (Low blow)
She gon' try and blame it on YOLO (YOLO)
Niggas out here tryna rap beef (Rap beef)
I ain't givin' no free promo (No no)
He cuffin', he a cop like Robo (Robo)
I'ma pass her to the gang like Romo (Romo)
Brand new 'Rari, I'm solo (Solo)
Finna go shoppin' in SoHo (21)
You could dump me in the middle of the ocean
I'm still comin' out dry (Dry)
You can leave me in the jungle with bears and tigers
I'm comin' out fly (Fly)
I'll take the stand for my brother
Put my hand on the Bible, I'm still gon' lie (On God)
You can have all the fame in the world
All the money in the world, won't stop no cry (Straight up)
Pain and the hunger made a savage (Savage)
Came from the bottom, disadvantaged ('Vantaged)
Then I started livin' my dreams (My dreams)
That shit turned me to an addict (An addict)
It ain't 'bout the money, you can have it (You can have it)
Shawty got a booty, I'ma grab it (I'ma grab it)
In the fast lane, tryna dodge traffic (Skrrt skrrt)
But I ain't never dodged no static (On God)
War wounds, I got scars (21)
Teachers told me I wouldn't be nothin' but I went far (21)
I could pay your salary for ten years with one car (21)
All the pain and all the struggle made a superstar (21, 21, 21)
Power
The money and the fame make a monster
A monster
Power
The money and the fame make a monster
A monster59Embed"
47,21 Savage,Her Loss,Jumbotron Shit Poppin,137151,True,2022-11-04,"SZA - Nobody Gets Me (642K+)
SZA - Low (529K+)
250K+
SZA - Open Arms ft. Travis Scott (511K+)
Drake & 21 Savage - Major Distribution (297K+)
100K+
Baby Keem & Kendrick Lamar - The Hillbillies (241K+)
Drake - Jumbotron Shit Poppin (223K+)
SZA - Notice Me (223K+)
Pharrell Williams - Cash In Cash Out ft. 21 Savage & Tyler, The Creator (211K+)
Don Toliver - Private Landing ft. Future & Justin Bieber (199K+)
Metro Boomin, A$AP Rocky & Roisee - Am I Dreaming (153K+)
Ice Spice - Bikini Bottom (142K+)
Metro Boomin, Swae Lee, Lil Wayne & Offset - Annihilate (142K+)
Brent Faiyaz - ALL MINE (129K+)
A Boogie wit da Hoodie - Last Time ft. G Herbo (124K+)
Metro Boomin & 21 Savage - Walk Em Down (Don't Kill Civilians) ft. Mustafa (123K+)
YoungBoy Never Broke Again - Fuck The Industry Pt. 2 (122K+)
NF & Cordae - CAREFUL (114K+)
50K+
Milеy Cyrus - Thousand Miles ft. Brandi Charlie (99K+)
French Montana & Rowdy Rеbel - Hot Nigga (Remix) (96K+)
Stormzy - Hide & Seek (89K+)
Lil Baby - Stand On It (83K+)
French Montana - Julius Caesar (81K+)
Rae Sremmurd - Not So Bad (Leans Gone Cold) (79K+)
Jack Harlow - I'd Do Anything To Make You Smile (78K+)
Brent Faiyaz - LOOSE CHANGE (75K+)
Metro Boomin, Travis Scott & Future - Lock On Me (73K+)
YG - Toxic (72K+)
Lil Baby & Young Thug - Never Hating (66K+)
Young Thug - Wit Da Racks ft. 21 Savage, Travis Scott & Yak Gotti (65K+)YoungBoy Never Broke Again - Big Truck (64K+)
Future - VOODOO ft. Kodak Black (64K+)
Lil Baby - Not Finished (60K+)
A$AP Rocky & Playboi Carti - Sights (62K+)
JID & Kenny Mason - Just In Time ft. Lil Wayne (57K+)
Chris Brown - Addicted ft. Lil Baby (54K+)
Nas - Thun (52K+)
Logic - Self Medication ft. Redman, Seth MacFarlane & Statik Selektah (50K+)Embed"
48,21 Savage,Her Loss,More M’s,221406,True,2022-11-04,"(Metro)
Metro in this bitch goin' brazy

Strike like a match, knock him out his hat
Knife to a gun fight, this ain't none of that
Had to cut her off, she got too attached
I ain't wastin' time that I'm never gettin' back
Takin' less L's, makin' more M's
Put her Skims on, now she actin' like she Kim
Take it to the paint, take it to the rim
You look good on camera, baby, let's go make a film

Big diamonds, Big Puns, VS1's
Long guns, home runs, I'm the don
I can hang in the trenches with no one
Plenty switches with extensions, it's no fun
Givin' out spankings
Ridin' with lil'— 'cause he shoot without thinkin'
Baptize a nigga, send him home in a blanket
Upgrade a bitch and put some diamonds in her anklet
Better not get no throw up on my seat, I know you drinkin'
You ain't fuck no rapper, you a dinosaur, you ancient
I like fried rice, you better cook like you an Asian
Wrote a lot of verses, but I never wrote no statement
I been in them rooms, I never did no contemplatin'
This bitch wanna argue, I ain't doin' no debatin'
Seen her with her nigga, waved my hand, I'm like, ""Hey, friend,""
Lookin' at the Shade Room, that shit be entertainin'
Tryna turn an opp into a motherfuckin' painting
Wells Fargo where I'm banking, nigga
Heard your album sales tankin', nigga
My bros down the road shank you, nigga
You might also like
Strike like a match, knock him out his hat
Knife to a gun fight, this ain't none of that
Had to cut her off, she got too attached
I ain't wastin' time that I'm never gettin' back
Takin' less L's, makin' more M's
Put her Skims on, now she actin' like she Kim
Take it to the paint, take it to the rim
You look good on camera, baby, let's go make a film

6 God lurkin'
Come up off that bag for the boy that keep working
Dissin' on his album and it flopped, he deserved it
Come up out that booth and bring that energy in person
Got so many hits, it wouldn't be fair to do no verses
I could really go five hours in the stadium
What happened to that nigga claiming OVO? We traded him
Thought I was a popstar, I'm Slaughter Gang, I baited 'em
Walk around like Prince 'cause I got a lot of lady friends
Used to be in 'Sauga out at Sega City Playdium
Skatin' through this album like a Montreal Canadien
Way that I ran shit, you'd think I was Iranian
Niggas see my deal, look at they deal and now they hate the kid
Fuck, let me kick it basic
Niggas ain't got love for the boy, so they fake it
Crack a couple jokes to some bitches on some snake shit
But if I send a verse to they ass, then they'll take it
Shoot a video, arm around me like we aces
Or pop out at my shows, jump around with me on stages
Probably why these hoes love to shower me with praises
Might've fucked a rapper, girl, but you ain't fucked Drake yet
Yeah
Metro in this bitch goin' brazy

Strike like a match, knock him out his hat
Knife to a gun fight, this ain't none of that
Had to cut her off, she got too attached
I ain't wastin' time that I'm never gettin' back
Takin' less L's, makin' more M's
Put her Skims on, now she actin' like she Kim
Take it to the paint, take it to the rim
You look good on camera, baby, let's go make a film
(Metro)
Metro in this bitch goin' brazy4Embed"
49,21 Savage,Her Loss,3AM on Glenwood,178328,True,2022-11-04,"Woah, I get rid of all the smoke like Ozium
Shorty got that real jelly, yeah, petroleum
Niggas actin' like my kids and they be older than him
Can't believe they killed Skiney, I really growed up with him
I'ma leave a lot of niggas covered in roses for him
Spray the witness, I ain't leavin' no Jehovah for them
Won a GRAMMY and I couldn't even show it to him
Put my face inside a line up, niggas know that I'm him
Anybody speakin' on my brothers got stepped on
Pull up from the three like Stеphen
And the coupe bald-hеaded like the other Stephon
Put my kids in private school so they could get they prep on
Think my heart made out of Teflon
What? What? Think my heart bulletproof
You ain't got a mask, I can show you what a hoodie do
Pull the string tight 'til your eyelids covered too
I think they on the left, roll the window, hit the lights, boom
Everybody wish they switched sides when we comin' through
Everybody wish they was inside when we comin' through
I pray that you ain't on the other side when we comin' through
PTSD and I mean it
Nigga, Johnny got killed and I seen it
I can't fight with these demons
Top shotta, nigga, I got gunfire for these demons
Hope you know you gotta stand on all that shit you been tweetin'
Took some real niggas from me, I could kill the whole world and I still won't be even
I be thinkin' 'bout my brothers while I'm shoppin' in Neiman's
Real gangster, when I'm gone, carve my name in the cement
Watch these hoes when you rich, they play games with the semen
Trials and tribulations, I face them
Prosecutors probably wanna case him
See my opps, I jump out and chase them
I ain't Charleston White, nigga, I'll never Mace them
Love for all my artists, nigga, I'll never Mase them
Shit, that's probably why they hate him
Tryna get my brother out of jail, I'm like, ""Hey, Kim""
Cut from a different cloth, he never let it break him
Look at my advance, it make me wonder, would I make them?
But I own my masters, so I can't do shit but thank them
Video visits, he be smilin' on FaceTime
Passionate, I'm talkin' with my hands, these ain't gang signs
You don't know Larry, Tayman, or CJ, you ain't one of mine
Braids on my neck, nigga, I ain't got no hang time
Nigga, I ain't got no kick-it for you
I don't wanna make friends
I don't wanna make amends
I'm chasin' Ms
You might also like
Yeah, facts
214Embed"
50,21 Savage,Her Loss,I Guess It’s Fuck Me,263987,True,2022-11-04,"Ocean
Uh, T-Z-I

540 and ollie, how I skate on this bitch (Aye)
Lean in my system hope they do not test my piss (Yuh)
Let him act bold bet my blade gonna slit him
I'm just tryna chill smoke a blunt and do some tricks
360 kickflip shred this fuckin bitch, aye
Lean in my system, hope they do not test my piss (Yuh)
Let him act bold, bet my blade gonna slit him
I'm just tryna chill, smoke a blunt and do some tricks
360 kick-flip shred this fuckin' bitch, and I only smoke gas bitch
I do not fuck with mids, fuck with me and I might spaz
And run up into where you live, run the bud run the snacks
Gimmie all the fuckin' chips, and yo girl got her lips all up on my fuckin' dick
I'mma murder you in cold blood and marry that bitch (Uh-huh)
And if she ain't giving dome, she'll get divorced real quick (Aye) Backside, shove-it, pop a nigga and then dip
Yeah my goons mobbin' packing sticks and extra clips (Huh)
I'm the green goblin 'cause my weed bomb as shit
(Cough cough)
You can't fuck with me, you can't fuck with my clique
And if you want the smoke then drop a mothafuckin' zip

(Aye) It's Lil Chug Jug (Ye, ye, ye)
It's Lil Chug Jug (It's Lil Chug Jug, uh, uh)
It's Lil Chug Jug, aye, aye
You might also like
Iced out Patek with the semi automatic
They call me the GOAT, but I guess it's outta habit
Why you hopping on my dick like you a fuckin' rabbit?
You know I got skills, oh yes, I got them tactics
In panic while you standing in static
Yes I'm on a roll like an artist with a pallet
Yes I'm getting racks 'cause it is my whole passion
Gang, gang screaming ""Fuck me"", like 21 Savage (Thug Life)
It's Lil Chug Jug (It's Lil Chug Jug)
It's Lil Chug Jug (It's Lil Chug Jug)
It's Lil Chug Jug, yeah, yeah, yeah, yeah
It's Lil Chug Jug, It's Lil Chug Jug
It's Lil Chug Jug, uh, yeah, yeah

Aye, Chug Jug what the fuck are you on?
(What the fuck are you on?)
Yeah, yeah, Chug Jug what the fuck are you on?
(What the fuck are you on?)
Yung Tzi and Lil Chug Jug (Yeah, yeah)
(Yung Tzi and Lil Chug Jug)
Yung Tzi and Lil Chug Jug, ayeEmbed"
51,Kanye West,Donda (Deluxe),Donda Chant,52061,False,2021-11-14,"Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda, DondaYou might also like45Embed"
52,Kanye West,Donda (Deluxe),Hurricane,243187,False,2021-11-14,"See this in 3D, all lights out for me
All lights out for me, lightning strikes the beach
Eighty degrees, warm it up for me
Finally free, found the God in me
And I want you to see, I can walk on water
Thousand miles from shore, I can float on the water
Father, hold me close, don't let me drown
I know You won't

Yeah, walkin' on the bridge, I threw my sins over the deep end
Sippin' 'til my stomach hurt, this month I done lost three friends
Early mornin', brainstormin', normally I can't sleep in
Sometimes I just wanna restart it, but it all depends
If I'ma be that same young, hungry **** from West End
Wrote my hardest wrongs and the crazy part, I ain't have no pen
Maybach interior camе with sheepskin
Still remember whеn I just had three bands
Now I'm the one everyone call on 'cause I got deep pants
Bro told me the way to beat the game is on the defense and
Never fazed by names that they might call me, but they gon' respect it
And I feel like you better off tryin' to call, I might not get the message
And she just tried to run off with my heart, but I blocked off the exit, yeah

Oh-oh, I know You won't (I know You won't)
I know You won't (Oh), oh (Oh, yeah)
I know You won't, I know that You look over us (I know)
So we silently sleep
Bring down the rain, yeah, oh
You might also like
Mm-mm-mm-mm-mm, I was out for self
Mm-mm-mm-mm-mm, I was up for sale, but I couldn't tell
God made it rain, the devil made it hail
Dropped out of school, but I'm that one at Yale
Made the best tracks and still went off the rail
Had to go down, down, down, this the new town, town, town
This the new ten, ten, ten, I'm goin' in, in, in
Here I go on a new trip, here I go actin' too lit
Here I go actin' too rich, here I go with a new chick
And I know what the truth is, still playin' after two kids
It's a lot to digest when your life always movin'
Architectural Digest, but I needed home improvement
Sixty-million-dollar home, never went home to it
Genius gone clueless, it's a whole lot to risk
Alcohol anonymous, who's the busiest loser?
Heated by the rumors, read into it too much
Fiendin' for some true love, ask Kim, ""What do you love?""
Hard to find what the truth is, but the truth was that the truth suck
Always seem to do stuff, but this time it was too much
Mm-mm-mm-mm-mm, everybody so judgemental
Everybody so judgemental
Everybody hurts, but I don't judge rentals
Mm-mm-mm-mm-mm, it was all so simple

I see you in 3D, the dawn is bright for me
No more dark for me, I know You're watchin' me
Eighty degrees, burnin' up the leaves
Finally, I'm free, finally, I'm free
As I go out to sea, I can walk on water
Won't you shine Your light? Demons talk on my shoulder
Father, hold me close, don't let me drown
I know You won't156Embed"
53,Kanye West,Donda (Deluxe),Moon,156091,False,2021-11-14,"I wanna go to the moon, don't leave so soon (Don't leave so soon)
How could I get through? (How could I get through?)
I wanna go to the moon, don't leave so soon (Don't leave so soon)
How could I get through? (How could I get through?)
I wanna go to the moon, don't leave so soon (Don't leave so soon)
How could I get through? (How could I get through?)

Mhm, here we go strappin', we up
Never forget all the memories
Sittin', I sip out my cup
Thinkin' I should be a better me
Truly I'm blessed from the start
So much to say in these melodies, oh
Stare at the sky, the moon singin' sweet
Oh, my God, such a sweet moment
Angels, they say I'm not ever weak, such a lonely moment
Heaven knows I might never sleep, trouble in my soul
Hey, I've been prayin', life can be drainin', oh
Hey, we were late, tryna keep haulin' on
I'm ashamed and yet, what I will see, ain't nobody knows, so I go

How can I get through? (Don't leave so soon)
How can I get through? (To the moon)
How can I get through? (To the moon)
Early afternoon, I wanna go to the moon (Take you to the moon)
Don't leave so soon (Woah)
Don't leave so soon
How could I get through? (Yeah)
How can I get through? (Ooh)
Early afternoon, I wanna go to the moon (Ooh, take you to the moon)
Don't leave so soon (Ooh)
Don't leave so soon (Don't leave so soon)
How could I get through? (How could I get through?)
You might also like
Yeah-yeah
Woah-oh, oh-oh, oh-oh
Woah-oh, oh-oh, oh-oh78Embed"
